model,scenario,region,variable,unit,year,value
PyPSA-Eur,base_eu_regain,Norway,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.006461142577309901
PyPSA-Eur,base_eu_regain,Poland,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.00014515759318880353
PyPSA-Eur,base_eu_regain,Poland,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,8.178057426695951e-05
PyPSA-Eur,base_eu_regain,Poland,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,2.3843804314627715
PyPSA-Eur,base_eu_regain,Poland,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.3896194676323706
PyPSA-Eur,base_eu_regain,Portugal,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.00015966149294313885
PyPSA-Eur,base_eu_regain,Portugal,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,9.494984327805985e-05
PyPSA-Eur,base_eu_regain,Portugal,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.0013661157044387612
PyPSA-Eur,base_eu_regain,Portugal,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.006009430010581687
PyPSA-Eur,base_eu_regain,Romania,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.00016786861438116487
PyPSA-Eur,base_eu_regain,Romania,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,8.365081877729588e-05
PyPSA-Eur,base_eu_regain,Romania,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.0003746975427256638
PyPSA-Eur,base_eu_regain,Romania,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.000986854473931097
PyPSA-Eur,base_eu_regain,Serbia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.00015208768009463807
PyPSA-Eur,base_eu_regain,Serbia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,9.651486855900134e-05
PyPSA-Eur,base_eu_regain,Serbia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.0009962307281061835
PyPSA-Eur,base_eu_regain,Serbia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0035157254712916432
PyPSA-Eur,base_eu_regain,Slovakia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.00015901269222657995
PyPSA-Eur,base_eu_regain,Slovakia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,8.368569213974558e-05
PyPSA-Eur,base_eu_regain,Slovakia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.0005421971409132252
PyPSA-Eur,base_eu_regain,Slovakia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0018172843952975204
PyPSA-Eur,base_eu_regain,Slovenia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.00016274734666308195
PyPSA-Eur,base_eu_regain,Slovenia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,8.909796582816913e-05
PyPSA-Eur,base_eu_regain,Slovenia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00044930304720110757
PyPSA-Eur,base_eu_regain,Slovenia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.001463891021051548
PyPSA-Eur,base_eu_regain,Spain,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.000324615459016224
PyPSA-Eur,base_eu_regain,Spain,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,0.00019702603835557045
PyPSA-Eur,base_eu_regain,Spain,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,3.0242722733800345
PyPSA-Eur,base_eu_regain,Spain,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.39641058690478564
PyPSA-Eur,base_eu_regain,Sweden,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.00015364231061459348
PyPSA-Eur,base_eu_regain,Sweden,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,8.852908588406617e-05
PyPSA-Eur,base_eu_regain,Sweden,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.0016093370086964903
PyPSA-Eur,base_eu_regain,Sweden,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.006190044418210377
PyPSA-Eur,base_eu_regain,Switzerland,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.00014613018064769544
PyPSA-Eur,base_eu_regain,Switzerland,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,8.961563016370406e-05
PyPSA-Eur,base_eu_regain,Switzerland,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,2.576733967924165
PyPSA-Eur,base_eu_regain,Switzerland,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.38700610625343385
PyPSA-Eur,base_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.00030511161291891484
PyPSA-Eur,base_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,0.00019727186331373273
PyPSA-Eur,base_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,12.34130239291942
PyPSA-Eur,base_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.7375717768887635
PyPSA-Eur,policy_eu_regain,Albania,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0004238009284027394
PyPSA-Eur,policy_eu_regain,Austria,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.00040328836418525033
PyPSA-Eur,policy_eu_regain,Belgium,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0005589522284131194
PyPSA-Eur,policy_eu_regain,Bosnia and Herzegovina,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0003927505959940529
PyPSA-Eur,policy_eu_regain,Bulgaria,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0004111511761807002
PyPSA-Eur,policy_eu_regain,Croatia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0003932721784496204
PyPSA-Eur,policy_eu_regain,Czechia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.000396468674503029
PyPSA-Eur,policy_eu_regain,Denmark,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.002609374487098845
PyPSA-Eur,policy_eu_regain,Estonia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0009572951960157031
PyPSA-Eur,policy_eu_regain,Finland,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0007731826633373357
PyPSA-Eur,policy_eu_regain,France,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0011077463947719588
PyPSA-Eur,policy_eu_regain,Germany,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0004830080856640204
PyPSA-Eur,policy_eu_regain,Greece,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0007053962252185634
PyPSA-Eur,policy_eu_regain,Hungary,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0003931299918910384
PyPSA-Eur,policy_eu_regain,Ireland,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,403.1707008677894
PyPSA-Eur,policy_eu_regain,Italy,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0017488728676033417
PyPSA-Eur,policy_eu_regain,Kosovo,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.00041352442150946987
PyPSA-Eur,policy_eu_regain,Latvia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0009317780782251646
PyPSA-Eur,policy_eu_regain,Lithuania,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0007118365586083131
PyPSA-Eur,policy_eu_regain,Luxembourg,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0005272653717720546
PyPSA-Eur,policy_eu_regain,Montenegro,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0004072316740080341
PyPSA-Eur,policy_eu_regain,Netherlands,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0008646985912210967
PyPSA-Eur,policy_eu_regain,North Macedonia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0004262469781354564
PyPSA-Eur,policy_eu_regain,Norway,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0009365687905794778
PyPSA-Eur,policy_eu_regain,Poland,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0005083409061932404
PyPSA-Eur,policy_eu_regain,Portugal,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0005694019069757232
PyPSA-Eur,policy_eu_regain,Romania,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.00039661029181008254
PyPSA-Eur,policy_eu_regain,Serbia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.00039710728007978635
PyPSA-Eur,policy_eu_regain,Slovakia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0003939898434974877
PyPSA-Eur,policy_eu_regain,Slovenia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0004043137492114318
PyPSA-Eur,policy_eu_regain,Spain,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0009589939645988513
PyPSA-Eur,policy_eu_regain,Sweden,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,357.62442116769904
PyPSA-Eur,policy_eu_regain,Switzerland,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,0.0007325926105005818
PyPSA-Eur,policy_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2030,98.57000034947973
PyPSA-Eur,policy_eu_regain,Albania,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,1.8886269763051244e-05
PyPSA-Eur,policy_eu_regain,Austria,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,1.696027523815846e-05
PyPSA-Eur,policy_eu_regain,Belgium,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,2.3242217770382035e-05
PyPSA-Eur,policy_eu_regain,Bosnia and Herzegovina,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,1.645072461375915e-05
PyPSA-Eur,policy_eu_regain,Bulgaria,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,1.771885492189714e-05
PyPSA-Eur,policy_eu_regain,Croatia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,1.6665632114846527e-05
PyPSA-Eur,policy_eu_regain,Czechia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,1.6578114711021016e-05
PyPSA-Eur,policy_eu_regain,Denmark,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,6.758704989890725e-05
PyPSA-Eur,policy_eu_regain,Estonia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,5.678067073085631e-05
PyPSA-Eur,policy_eu_regain,Finland,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,5.1349086492911926e-05
PyPSA-Eur,policy_eu_regain,France,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,4.377507553906707e-05
PyPSA-Eur,policy_eu_regain,Germany,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,2.0814143662366967e-05
PyPSA-Eur,policy_eu_regain,Greece,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,2.4996016030787082e-05
PyPSA-Eur,policy_eu_regain,Hungary,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,1.6511855015330982e-05
PyPSA-Eur,policy_eu_regain,Ireland,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,8.6984428939255
PyPSA-Eur,policy_eu_regain,Italy,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,5.1124712500782705e-05
PyPSA-Eur,policy_eu_regain,Kosovo,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,1.827968730324217e-05
PyPSA-Eur,policy_eu_regain,Latvia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,6.25150311416293e-05
PyPSA-Eur,policy_eu_regain,Lithuania,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,4.325287649227559e-05
PyPSA-Eur,policy_eu_regain,Luxembourg,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,2.1122910345907715e-05
PyPSA-Eur,policy_eu_regain,Montenegro,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,1.6753787457468288e-05
PyPSA-Eur,policy_eu_regain,Netherlands,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,5.323353395092596e-05
PyPSA-Eur,policy_eu_regain,North Macedonia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,1.9488641386256345e-05
PyPSA-Eur,policy_eu_regain,Norway,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,0.00016831061579213435
PyPSA-Eur,policy_eu_regain,Poland,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,2.2147814036362677e-05
PyPSA-Eur,policy_eu_regain,Portugal,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,1.663479642707856e-05
PyPSA-Eur,policy_eu_regain,Romania,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,1.6782703825087814e-05
PyPSA-Eur,policy_eu_regain,Serbia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,1.6782184532308633e-05
PyPSA-Eur,policy_eu_regain,Slovakia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,1.654603693147326e-05
PyPSA-Eur,policy_eu_regain,Slovenia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,1.6493316256174026e-05
PyPSA-Eur,policy_eu_regain,Spain,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,6.57897436741499e-05
PyPSA-Eur,policy_eu_regain,Sweden,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,8.69899074629364
PyPSA-Eur,policy_eu_regain,Switzerland,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,1.983456192104988e-05
PyPSA-Eur,policy_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2030,0.0007798247092483054
PyPSA-Eur,policy_eu_regain,Albania,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.033348208683567e-05
PyPSA-Eur,policy_eu_regain,Albania,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.0003214037490723459
PyPSA-Eur,policy_eu_regain,Albania,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0007496898497816204
PyPSA-Eur,policy_eu_regain,Albania,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,0.12375107227970922
PyPSA-Eur,policy_eu_regain,Austria,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.011642069357487e-05
PyPSA-Eur,policy_eu_regain,Austria,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.00029349240561863846
PyPSA-Eur,policy_eu_regain,Austria,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0007713799899163685
PyPSA-Eur,policy_eu_regain,Austria,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,18.318429712508493
PyPSA-Eur,policy_eu_regain,Belgium,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,8.98908764340267e-05
PyPSA-Eur,policy_eu_regain,Belgium,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.00044834441332450135
PyPSA-Eur,policy_eu_regain,Belgium,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0009472741264199343
PyPSA-Eur,policy_eu_regain,Belgium,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,27.813599032090856
PyPSA-Eur,policy_eu_regain,Bosnia and Herzegovina,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.048136956832785e-05
PyPSA-Eur,policy_eu_regain,Bosnia and Herzegovina,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.0002845218061126868
PyPSA-Eur,policy_eu_regain,Bosnia and Herzegovina,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0007652489432705731
PyPSA-Eur,policy_eu_regain,Bosnia and Herzegovina,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,0.7840362526947935
PyPSA-Eur,policy_eu_regain,Bulgaria,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,8.929731046434706e-05
PyPSA-Eur,policy_eu_regain,Bulgaria,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.00024939186707307855
PyPSA-Eur,policy_eu_regain,Bulgaria,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0007680499570920526
PyPSA-Eur,policy_eu_regain,Bulgaria,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,20.668832354794283
PyPSA-Eur,policy_eu_regain,Croatia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,8.942223300258099e-05
PyPSA-Eur,policy_eu_regain,Croatia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.00027416962920035935
PyPSA-Eur,policy_eu_regain,Croatia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0007697545496824788
PyPSA-Eur,policy_eu_regain,Croatia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,34.490511508983985
PyPSA-Eur,policy_eu_regain,Czechia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.046181617530405e-05
PyPSA-Eur,policy_eu_regain,Czechia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.00022564427281655905
PyPSA-Eur,policy_eu_regain,Czechia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0007487910054444769
PyPSA-Eur,policy_eu_regain,Czechia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,2.3556099927328344
PyPSA-Eur,policy_eu_regain,Denmark,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,0.00018695322457592818
PyPSA-Eur,policy_eu_regain,Denmark,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.001121343222736943
PyPSA-Eur,policy_eu_regain,Denmark,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0008912491011080462
PyPSA-Eur,policy_eu_regain,Denmark,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,0.001376999069716854
PyPSA-Eur,policy_eu_regain,Estonia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.147885586525019e-05
PyPSA-Eur,policy_eu_regain,Estonia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.002764272913892641
PyPSA-Eur,policy_eu_regain,Estonia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0006020611644160926
PyPSA-Eur,policy_eu_regain,Estonia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,0.001660714956661528
PyPSA-Eur,policy_eu_regain,Finland,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.059329558857982e-05
PyPSA-Eur,policy_eu_regain,Finland,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.001814614603316945
PyPSA-Eur,policy_eu_regain,Finland,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0009703481754098298
PyPSA-Eur,policy_eu_regain,Finland,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,0.26075345435371194
PyPSA-Eur,policy_eu_regain,France,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,0.0001823460795541254
PyPSA-Eur,policy_eu_regain,France,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.0006993845645914059
PyPSA-Eur,policy_eu_regain,France,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0012778325858665068
PyPSA-Eur,policy_eu_regain,France,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,76.01586338390568
PyPSA-Eur,policy_eu_regain,Germany,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.027157715069632e-05
PyPSA-Eur,policy_eu_regain,Germany,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.0003306844829255419
PyPSA-Eur,policy_eu_regain,Germany,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0008632000196915498
PyPSA-Eur,policy_eu_regain,Germany,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,181.92142033586498
PyPSA-Eur,policy_eu_regain,Greece,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.304082798387636e-05
PyPSA-Eur,policy_eu_regain,Greece,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.0003186432678663047
PyPSA-Eur,policy_eu_regain,Greece,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0003289877603617966
PyPSA-Eur,policy_eu_regain,Greece,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,0.0005144367806344806
PyPSA-Eur,policy_eu_regain,Hungary,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.060509814437768e-05
PyPSA-Eur,policy_eu_regain,Hungary,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.0002621046218417485
PyPSA-Eur,policy_eu_regain,Hungary,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0007353986062987336
PyPSA-Eur,policy_eu_regain,Hungary,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,39.60763087787861
PyPSA-Eur,policy_eu_regain,Ireland,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.099634347212689e-05
PyPSA-Eur,policy_eu_regain,Ireland,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,1142.327888225849
PyPSA-Eur,policy_eu_regain,Ireland,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.001350571509825489
PyPSA-Eur,policy_eu_regain,Ireland,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,169.2110075851795
PyPSA-Eur,policy_eu_regain,Italy,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,0.00018528398877679575
PyPSA-Eur,policy_eu_regain,Italy,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.0007228995052846142
PyPSA-Eur,policy_eu_regain,Italy,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0010498956327712856
PyPSA-Eur,policy_eu_regain,Italy,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,55.78023288921869
PyPSA-Eur,policy_eu_regain,Kosovo,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.18972915763213e-05
PyPSA-Eur,policy_eu_regain,Kosovo,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.0002975170849200927
PyPSA-Eur,policy_eu_regain,Kosovo,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0009186909593804428
PyPSA-Eur,policy_eu_regain,Kosovo,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,0.2604743289001194
PyPSA-Eur,policy_eu_regain,Latvia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.162446600953116e-05
PyPSA-Eur,policy_eu_regain,Latvia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.0027957241810880303
PyPSA-Eur,policy_eu_regain,Latvia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0006341127933678635
PyPSA-Eur,policy_eu_regain,Latvia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,0.0023837659787186594
PyPSA-Eur,policy_eu_regain,Lithuania,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.038790197950224e-05
PyPSA-Eur,policy_eu_regain,Lithuania,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.0011680707528427287
PyPSA-Eur,policy_eu_regain,Lithuania,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0008658119514351414
PyPSA-Eur,policy_eu_regain,Lithuania,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,52.29237119676212
PyPSA-Eur,policy_eu_regain,Luxembourg,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.209880513396488e-05
PyPSA-Eur,policy_eu_regain,Luxembourg,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.00035779525013356864
PyPSA-Eur,policy_eu_regain,Luxembourg,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0006419636810048771
